PDL;Energie;Fournisseur;N° de facture;Date de facture;Date de début;Date de fin;Etat de la facture;Total consommation;Total énergie facturée €;Total TURPE €;Total Taxes €;Total HTVA €;TVA - Taux réduit €;TVA - Taux normal €;TVA €;Total TTC €;Prix moyen kWh c€/kWh;CSPE €;Taux CSPE c€/kWh;CTA €;TCCFE €;Taux TCCFE c€/kWh;TDCFE €;Taux TDCFE c€/kWh;Consommation Base;Consommation HP;Consommation HC;Consommation HPB;Consommation HCB;Consommation HPH;Consommation HCH;Consommation Pointe;Energie facturée Base;Taux kWh Base c€/kWh;Energie facturée HP;Taux kWh HP c€/kWh;Energie facturée HC;Taux kWh HC c€/kWh;Energie facturée HPB;Taux kWh HPB c€/kWh;Energie facturée HCB;Taux kWh HCB c€/kWh;Energie facturée HPH;Taux kWh HPH c€/kWh;Energie facturée HCH;Taux kWh HCH c€/kWh;Energie facturée Pointe;Taux kWh Pointe c€/kWh;ENEDIS - Total TURPE €;ENEDIS - Total TURPE €CTA €;ENEDIS - Total TURPE €Total HTVA €;ENEDIS - Total TURPE €TVA €;ENEDIS - Total TURPE €Total TTC €
22225615021354;Electricité;EDF;10189367647;25/12/2023;01/11/2023;30/11/2023;Validée;61;28,12;10,73;1,8299999;36,67;0,76;4,54;5,3;41,97;57,12;0,06;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10216593672;27/12/2024;01/01/2024;30/11/2024;Validée;584;89,54;106,37;29,34;281,37;8,49;25,41;33,9;315,27;43,16;10,71;;18,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10213437070;14/11/2024;14/11/2024;;Validée;;;;;-0,94;;-0,19;-0,19;-1,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10197809798;17/04/2024;17/04/2024;;Validée;;;11,34;1,77;9,01;0,54;-0,16;0,38;9,39;;;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10218892990;27/01/2025;01/12/2024;31/12/2024;Validée;94;14,46;5,86;1,97;23,3;0,01;4,63;4,64;27,94;22,69;1,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10187083368;25/11/2023;01/10/2023;31/10/2023;Validée;30;13,83;9,11;1,74;24,79;0,74;2,24;2,98;27,77;76,83;0,03;;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10189917527;03/01/2024;01/12/2023;31/12/2023;Validée;75;34,58;;0,08;24,71;;4,95;4,95;29,66;32,84;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10124940256;23/02/2021;01/11/2020;31/12/2020;Validée;67;7,01;;2,17;21,02;0,65;1,83;2,48;23,5;28,13;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10175940144;25/06/2023;01/05/2023;31/05/2023;Validée;58;26,74;9,46;1,63;34,22;0,7;4,28;4,98;39,2;56,19;0,06;;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10166102462;01/02/2023;01/02/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10180356396;25/08/2023;01/07/2023;31/07/2023;Validée;19;8,76;8,81;1,79;20,92;0,76;1,4;2,16;23,08;100,68;0,02;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10164275822;05/01/2023;05/01/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10120832035;06/12/2020;01/09/2020;31/10/2020;Validée;58;6,07;;1,8799999;31,63;1,3;1,59;2,89;34,52;51,29;1,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10184812597;25/10/2023;01/09/2023;30/09/2023;Validée;88;40,57;11,91;1,86;46,75;0,76;6,57;7,33;54,08;51,01;0,09;;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10182597111;25/09/2023;01/08/2023;31/08/2023;Validée;38;17,52;9,46;1,75;27,77;0,74;2,83;3,57;31,34;68,47;0,04;;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10173723460;25/05/2023;01/04/2023;30/04/2023;Validée;67;30,89;10,05;1,7;37,83;0,72;4,94;5,66;43,49;53,93;0,07;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10178179366;25/07/2023;01/06/2023;30/06/2023;Validée;86;39,65;10,8;1,72;44,84;0,72;6,35;7,07;51,91;50,14;0,09;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10171575670;25/04/2023;01/03/2023;31/03/2023;Validée;71;32,74;9,97;1,6400001;39,02;0,7;5,23;5,93;44,95;52,65;0,07;;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22225615021354;Electricité;EDF;10169572670;25/03/2023;01/01/2023;28/02/2023;Validée;146;67,31;27,26;5,39;84,67;1,67;10,87;12,54;97,21;54,3;0,66;;4,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10189065547;21/12/2023;08/11/2023;21/12/2023;Validée;10603;7364,65;561,95;28,81;6019,64;;1203,92;1203,92;7223,56;56,5;10,6;;18,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10216593672;27/12/2024;01/01/2024;27/12/2024;Validée;82074;13651,69;3951;1766,1;20374,08;;4074,8;4074,8;24448,88;22,67;1540,22;;225,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10197814579;17/04/2024;17/04/2024;;Validée;;;;;-480,67;;-96,13;-96,13;-576,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10218892990;27/01/2025;08/12/2024;31/12/2024;Validée;-169;-47,77;329,34;-7,52;269,64;;53,93;53,93;323,57;-164;-3,55;;-3,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10213431254;14/11/2024;14/11/2024;;Validée;;;;;-109,92;;-21,98;-21,98;-131,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10186771659;21/11/2023;08/10/2023;21/11/2023;Validée;5421;3164;272,95;24,23;2612,87;;522,56;522,56;3135,43;47,75;5,41;;18,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10191934259;29/01/2024;08/12/2023;31/12/2023;Validée;2165;1407,8;348;2,17;1382,98;;276,59;276,59;1659,57;63,78;2,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10182299780;21/09/2023;08/08/2023;21/09/2023;Validée;5118;1652,03;194,85;23,939999;1373,42;;274,67;274,67;1648,09;26,37;5,12;;18,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10184504221;21/10/2023;08/09/2023;21/10/2023;Validée;8712;2871,07;252,18;26,93;2278,52;;455,71;455,71;2734,23;25,85;8,72;;18,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10175627133;21/06/2023;08/05/2023;21/06/2023;Validée;8797;2882,57;277,05;25,849998;2309,31;;461,87;461,87;2771,18;25,96;8,8;;17,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10180039256;21/08/2023;08/07/2023;21/08/2023;Validée;3318;1050,53;182,87;22,47;943,65;;188,72;188,72;1132,37;27,76;3,31;;19,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10171330814;21/04/2023;01/01/2023;21/04/2023;Validée;31091;19172,54;1604,35;156,95;15820,9;;3164,17;3164,17;18985,07;50,38;87,09;;69,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10173417056;21/05/2023;08/04/2023;21/05/2023;Validée;5291;1712,02;216,27;21,8;1434,36;;286,86;286,86;1721,22;26,7;5,29;;16,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220658502;Electricité;EDF;10177872270;21/07/2023;08/06/2023;21/07/2023;Validée;6018;1958,75;219,58;22,53;1609,39;;321,86;321,86;1931,25;26,37;6,02;;16,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10189285517;24/12/2023;08/11/2023;24/12/2023;Validée;6627;4653,75;395,93;25,900002;3858,86;;771,76;771,76;4630,62;57,84;6,63;;19,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10216593672;27/12/2024;01/01/2024;27/12/2024;Validée;50110;8147,77;2889,73;1165,5801;12830,32;;2565,99;2565,99;15396,31;23,28;926,53;;239,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10218892990;27/01/2025;08/12/2024;31/12/2024;Validée;581;127,28;202,48;7,99;349,1;;69,83;69,83;418,93;58,71;12,2;;-4,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10213399393;14/11/2024;14/11/2024;;Validée;;;;;-79,31;;-15,86;-15,86;-95,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10191934151;29/01/2024;08/12/2023;31/12/2023;Validée;327;182,23;197;0,33;330,27;;66,05;66,05;396,32;100,9;0,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10197761419;17/04/2024;17/04/2024;;Validée;;;;;-346,81;;-69,36;-69,36;-416,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10187004631;24/11/2023;08/10/2023;24/11/2023;Validée;4707;2716,59;227,53;24,619999;2242,32;;448,45;448,45;2690,77;47,12;4,71;;19,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10173660822;24/05/2023;08/04/2023;24/05/2023;Validée;4144;1326,98;176;21,58;1127,25;;225,45;225,45;1352,7;26,68;4,15;;17,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10180277624;24/08/2023;08/07/2023;24/08/2023;Validée;3402;1092,76;182,67;23,68;974,68;;194,93;194,93;1169,61;27,95;3,41;;20,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10184740158;24/10/2023;08/09/2023;24/10/2023;Validée;4025;1316,81;181,03;23,29;1128,63;;225,72;225,72;1354,35;27,46;4,02;;19,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10182516715;24/09/2023;08/08/2023;24/09/2023;Validée;4582;1505,11;190,79;24,49;1270,04;;254;254;1524,04;27,18;4,58;;19,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10175865419;24/06/2023;08/05/2023;24/06/2023;Validée;4726;1523,87;183,36;22,74;1272,21;;254,44;254,44;1526,65;26,44;4,73;;18,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10167341894;24/02/2023;08/01/2023;24/02/2023;Validée;8643;6050,6;578,43;40,88;6990,27;;1398,04;1398,04;8388,31;80,41;22,87;;18,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10169489107;24/03/2023;08/02/2023;24/03/2023;Validée;4717;3210,27;367,69;20,98;-468,06;;-93,63;-93,63;-561,69;-10,37;4,71;;16,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10178100038;24/07/2023;08/06/2023;24/07/2023;Validée;5728;1876,27;195,08;23,15;1529,2;;305,84;305,84;1835,04;26,29;5,72;;17,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10166118204;01/02/2023;08/01/2023;01/02/2023;Validée;4729;3221,39;;34,83;3438,35;;687,67;687,67;4126,02;71,97;34,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10171487239;24/04/2023;08/03/2023;24/04/2023;Validée;4754;1726,06;317,41;22,76;1562,99;;312,59;312,59;1875,58;32,4;4,75;;18,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220741422;Electricité;EDF;10165231286;18/01/2023;01/01/2023;07/01/2023;Validée;1324;901,95;163,79;31,6;1158,76;;231,75;231,75;1390,51;85,13;10,1;;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10195313212;14/03/2024;03/12/2023;02/03/2024;Validée;4128;1962,62;233,78;42,98;1613,45;4,26;307,21;311,47;1924,92;38,04;31,27;;11,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10200941755;28/05/2024;03/04/2024;02/05/2024;Validée;1013;472,66;62,49;25,26;403,63;1,44;75,47;76,91;480,54;37,35;21,27;;3,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10209904796;28/09/2024;03/08/2024;12/09/2024;Validée;996;455,57;44,26;24,78;373,46;1,4;69,58;70,98;444,44;35,01;20,92;;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10212036931;28/10/2024;13/09/2024;02/10/2024;Validée;786;377,96;69,35;20,5;343,48;1,44;63,44;64,88;408,36;41,09;16,51;;3,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10216615721;28/12/2024;03/11/2024;02/12/2024;Validée;1515;728,91;118,79;35,65;639,79;1,39;122,88;124,27;764,06;39,88;31,82;;3,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10203120958;28/06/2024;03/05/2024;02/06/2024;Validée;900;418,91;56,89;22,76;360,04;1,4;66,9;68,3;428,34;37,48;18,9;;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10205450495;28/07/2024;03/06/2024;02/07/2024;Validée;976;459,17;60,83;24,49;392,38;1,44;73,22;74,66;467,04;37,69;20,5;;3,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10207670744;28/08/2024;03/07/2024;02/08/2024;Validée;926;433,79;58,69;23,44;372,41;1,44;69,23;70,67;443,08;37,69;19,45;;3,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10198735637;28/04/2024;03/03/2024;02/04/2024;Validée;1316;622,42;75,11;31,5;436,01;1,4;82,09;83,49;519,5;30,74;27,64;;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10214370509;28/11/2024;03/10/2024;02/11/2024;Validée;1430;684,5;66,66;33,64;536,73;1,33;102,52;103,85;640,58;35,18;30,03;;3,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10216990284;03/01/2025;03/12/2024;31/12/2024;Validée;1250;594,42;81,74;26;500,21;-0,06;100,29;100,23;600,44;37,94;26,25;;-0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10189536529;28/12/2023;07/11/2023;02/12/2023;Validée;1396;666,82;94,45;8,73;580,47;2,46;107,12;109,58;690,05;40,96;1,4;;7,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10187322617;28/11/2023;28/11/2023;;Validée;;;1,38;;4,65;0,18;0,28;0,46;5,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10120832035;06/12/2020;03/10/2020;02/12/2020;Validée;2408;252,12;;84,25;373,59;2,4;65,99;68,39;441,98;12,02;54,18;;6,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10124940256;23/02/2021;03/12/2020;31/12/2020;Validée;1035;108,36;;33,24;160,21;1,01;28,36;29,37;189,58;12,27;23,29;;-0,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10185302759;02/11/2023;03/10/2023;31/10/2023;Validée;1386;639,03;59,41;1,14;515,72;-0,06;103,4;103,34;619,06;37,13;1,39;;-0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10182597830;25/09/2023;03/08/2023;02/09/2023;Validée;818;377,15;53,35;4,68;330,67;1,4;61,02;62,42;393,09;39,85;0,82;;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10171500562;24/04/2023;03/03/2023;02/04/2023;Annulée;1446;666,69;73,02;4,9700003;556,8;1,29;106,62;107,91;664,71;38,16;1,45;;3,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10167348483;24/02/2023;03/01/2023;02/02/2023;Validée;1635;753,83;79,4;15,07;873,73;1;171,09;172,09;1045,82;52,52;11,78;;3,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10176699742;06/07/2023;03/04/2023;02/05/2023;Validée;-1348;-621,51;-69,69;-4,9900002;-521,32;-1,33;-99,4;-100,73;-622,05;38,3;-1,35;;-3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10176750560;07/07/2023;03/03/2023;02/04/2023;Validée;-1446;-666,69;-73,02;-4,9700003;-556,8;-1,29;-106,62;-107,91;-664,71;38,16;-1,45;;-3,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10177733052;19/07/2023;03/03/2023;02/07/2023;Validée;5190;2392,9;269,74;19,51;2009,49;5,26;382,71;387,97;2397,46;38,34;5,19;;14,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10176698938;06/07/2023;03/05/2023;02/06/2023;Validée;-1204;-555,12;-63,49;-4,7200003;-467,57;-1,29;-88,78;-90,07;-557,64;38,44;-1,2;;-3,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10184813453;25/10/2023;03/09/2023;02/10/2023;Validée;1175;541,75;69,53;5,17;464,55;1,44;87,66;89,1;553,65;39,1;1,18;;3,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10165065235;16/01/2023;01/01/2023;02/01/2023;Validée;85;39,19;21;4,52;70,12;1,4;8,9;10,3;80,42;77,18;0,65;;3,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10180357097;25/08/2023;03/07/2023;02/08/2023;Validée;1079;497,48;61,21;5,09;424,61;1,44;79,65;81,09;505,7;38,88;1,08;;4,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10173641206;24/05/2023;03/04/2023;02/05/2023;Annulée;1348;621,51;69,69;4,9900002;521,32;1,33;99,4;100,73;622,05;38,3;1,35;;3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10175858743;24/06/2023;03/05/2023;02/06/2023;Annulée;1204;555,12;63,49;4,7200003;467,57;1,29;88,78;90,07;557,64;38,44;1,2;;3,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10166103267;01/02/2023;01/02/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22218957951809;Electricité;EDF;10169435941;24/03/2023;03/02/2023;02/03/2023;Validée;1301;599,84;67,84;4,94;248,9;1,33;44,92;46,25;295,15;18,75;1,3;;3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10191935929;29/01/2024;08/12/2023;31/12/2023;Validée;3168;2072;358;3,17;1881,55;;376,31;376,31;2257,86;59,29;3,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10218892990;27/01/2025;08/12/2024;31/12/2024;Validée;1859;373,75;332,22;34,83;771,95;;154,4;154,4;926,35;39,65;39,04;;-4,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10197814544;17/04/2024;17/04/2024;;Validée;;;;;-249,12;;-49,82;-49,82;-298,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10216593672;27/12/2024;01/01/2024;27/12/2024;Validée;49751;8827,23;3001,76;1113,04;13682,14;;2736,35;2736,35;16418,49;25,26;873,99;;239,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10213431227;14/11/2024;14/11/2024;;Validée;;;;;-56,97;;-11,39;-11,39;-68,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10186833612;22/11/2023;08/10/2023;22/11/2023;Validée;3072;1731,84;160;22,99;1456,25;;291,25;291,25;1747,5;46,66;3,08;;19,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10189142513;22/12/2023;08/11/2023;22/12/2023;Validée;8657;5872,5;448,01;27,93;4804,63;;960,92;960,92;5765,55;55,18;8,66;;19,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10171360609;22/04/2023;08/03/2023;22/04/2023;Validée;3896;1670,74;304,41;21,91;1529,75;;305,95;305,95;1835,7;38,7;3,9;;18,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10167214237;22/02/2023;08/01/2023;22/02/2023;Validée;7239;4887,19;517,58;32,940002;5690,6;;1138,11;1138,11;6828,71;78,16;14,93;;18,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10165231287;18/01/2023;01/01/2023;07/01/2023;Validée;1672;1082,76;178,79;34,260002;1364,75;;272,95;272,95;1637,7;79,58;12,76;;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10180118401;22/08/2023;08/07/2023;22/08/2023;Validée;698;215,77;108,82;20,98;292,65;;58,53;58,53;351,18;38,92;0,71;;20,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10184587624;22/10/2023;08/09/2023;22/10/2023;Validée;1311;427,42;113,09;20,57;443,37;;88,65;88,65;532,02;32,25;1,3;;19,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10182361665;22/09/2023;08/08/2023;22/09/2023;Validée;778;252,02;107,96;20,69;317,1;;63,42;63,42;380,52;38,1;0,78;;19,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10169278796;22/03/2023;08/02/2023;22/03/2023;Validée;4064;2648,58;339,61;20,33;-800,55;;-160,12;-160,12;-960,67;-20,2;4,06;;16,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10173472158;22/05/2023;08/04/2023;22/05/2023;Validée;3014;968,23;148,1;20,44;850,96;;170,19;170,19;1021,15;27,56;3,01;;17,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10166118249;01/02/2023;08/01/2023;01/02/2023;Validée;5971;3866,81;;43,98;4119,82;;823,96;823,96;4943,78;68,26;43,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10177935056;22/07/2023;08/06/2023;22/07/2023;Validée;605;190,95;98,85;18,03;262,88;;52,58;52,58;315,46;40,47;0,6;;17,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30002220766932;Electricité;EDF;10175689060;22/06/2023;08/05/2023;22/06/2023;Validée;703;233,01;115,76;18,710001;310,1;;62,01;62,01;372,11;41,45;0,7;;18,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10197879971;18/04/2024;03/06/2023;14/06/2023;Validée;76;35,04;-1,31;-0,86;26,85;-0,29;6,43;6,14;32,99;36,46;0,08;;-0,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10218892990;27/01/2025;27/01/2025;;Validée;;;;;0,14;0,01;;0,01;0,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10213348427;14/11/2024;14/11/2024;;Validée;;;;;-1,75;;-0,35;-0,35;-2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10216593672;27/12/2024;27/12/2024;;Validée;;;;;50,76;2,79;;2,79;53,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10187082263;25/11/2023;25/11/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10189366653;25/12/2023;25/12/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10177731924;19/07/2023;03/03/2023;02/06/2023;Validée;636;293,23;46,81;5,41;277,37;2,36;46,9;49,26;326,63;42,76;0,64;;4,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10169571834;25/03/2023;03/02/2023;02/03/2023;Validée;293;135,09;18,91;1,92;66,39;0,72;10,65;11,37;77,76;22;0,29;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10175939470;25/06/2023;03/05/2023;02/06/2023;Annulée;193;88,98;14,77;1,76;83,98;0,7;14,23;14,93;98,91;42,6;0,19;;1,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10173722847;25/05/2023;03/04/2023;02/05/2023;Annulée;170;78,38;14,07;1,8;75,78;0,72;12,52;13,24;89,02;43,52;0,17;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22255716299137;Electricité;EDF;10184811571;25/10/2023;25/10/2023;;Validée;;;;;4,09;0,22;;0,22;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
